# Converged?, Initial RMSE, Final RMSE
C#C,1.0,0.8531429062736343,0.848524668001403,3.618943214416504
C#N,1.0,0.009273051966227363,0.0076098729014688424,1.6924540996551514
C=O,1.0,0.0344500721754769,0.009121383673778074,0.7915685176849365
CC,1.0,0.892402777037385,0.8815586754400883,5.571322679519653
CO,1.0,0.43771403231698625,0.43321734857891403,2.8744394779205322
C#CC,1.0,1.7508983577238713,1.7481466818412204,2.771436929702759
CC#N,1.0,0.023770665922354002,0.010299966792553475,1.6237525939941406
CC=O,1.0,1.0408413044812306,0.8252239982351874,4.233419418334961
NC=O,1.0,0.5088228204559534,0.00885080225632401,3.5479109287261963
CCC,1.0,1.3254205273419644,1.300938042951258,8.510576009750366
CCO,1.0,1.1977956419172582,1.232021864885987,6.952169179916382
COC,1.0,1.072233248544561,1.0726067597588205,5.086552143096924
C1CC1,1.0,1.2243980987500693,1.2127964351729483,3.80833101272583
C1CO1,1.0,0.9940684053450896,0.9822690072414401,2.5303263664245605
CC(C)=O,1.0,1.131861458526161,1.11155651411178,8.262590885162354
CC(N)=O,1.0,1.0171547953946067,0.9266817924078852,8.561300992965698
NC(N)=O,1.0,0.7691350278889754,0.8474135780210694,5.555506944656372
CC(C)C,1.0,1.3106801071918892,1.1964805524982884,14.252243280410767
CC(C)O,1.0,1.5464237526173772,1.5494212616661074,9.713397741317749
C#CC#C,1.0,1.5050895591104003,1.4891195035456979,2.12069034576416
C#CC#N,1.0,1.4493528459949325,1.4163618511916132,1.6680090427398682
N#CC#N,1.0,0.02285539717154421,0.009533563952128971,1.2340397834777832
C#CC=O,1.0,1.3073880480234104,1.3511163553743475,2.929666757583618
N#CC=O,1.0,0.9188857782149145,0.9311838891622589,2.1016831398010254
O=CC=O,1.0,0.041997922932697836,0.007893937075112965,1.9420485496520996
CC#CC,1.0,1.1206512214606499,1.116854121333813,4.009398698806763
C#CCC,1.0,1.6578197834695123,1.767230051910181,7.274042367935181
CCC#N,1.0,1.1992544812536605,1.1741688130101349,5.413637638092041
N#CCN,1.0,1.6070312650769658,1.5097792141385786,8.721977949142456
C#CCO,1.0,1.7544521365797325,1.7495049525817876,4.727375507354736
N#CCO,1.0,1.4031788051189904,1.394792820563882,4.410542726516724
CCC=O,1.0,1.1158641317983153,1.0927724270723476,7.50434136390686
CNC=O,1.0,0.9835856267691819,1.1835723225465475,10.799329042434692
COC=O,1.0,1.1914614486452344,1.1324668096059944,5.077759027481079
O=CCO,1.0,0.9798881097473484,0.930912892492445,5.656542539596558
CCCC,1.0,1.5152039041481613,1.585250198020653,14.286696434020996
CCCO,1.0,1.143812484033757,1.2943433700199465,12.080793380737305
CCOC,1.0,1.4113137030169318,1.3471583388331931,10.159868001937866
OCCO,1.0,1.4081841522052474,1.4798582732448062,7.930039644241333
CC1CC1,1.0,1.5863807204075067,1.5769380500701238,8.214372396469116
CC1CO1,1.0,0.8557129815434057,0.8907020046926996,7.37408709526062
CN1CC1,1.0,1.1009770718963399,1.0866514120767945,7.047269344329834
OC1CC1,1.0,0.9248381601409041,0.887431783948746,7.294951677322388
C1CCC1,1.0,0.1290275946510435,0.035725527614157704,6.726655960083008
C1COC1,1.0,0.8060715781918768,0.7951580862606635,5.6252171993255615
CC(C)=NO,1.0,1.4505418438991513,1.315724190582577,12.983775854110718
c1cc[nH]c1,1.0,0.9817412819382558,0.993998058520009,3.08044695854187
c1c[nH]cn1,1.0,1.3039038045918996,1.3138880662662615,2.514791250228882
c1ccoc1,1.0,0.9091937230317114,0.8924782478318977,2.7293148040771484
c1cocn1,1.0,1.1034058987053688,1.115148275711827,2.0769011974334717
CC(C)(C)C,1.0,1.0330139761966868,1.129894339093846,18.014710426330566
CC(C)(C)O,1.0,1.7170418105395873,1.7507421836025892,16.0538969039917
C#CC(C)=O,1.0,2.1151111698085234,1.9524735343558726,7.988260269165039
CC(=O)C#N,1.0,0.22061852926873804,0.022131007038290684,5.460644006729126
N#CC(=N)N,1.0,1.9703000843626617,1.859928785751073,5.380737781524658
C#CC(N)=O,1.0,1.8218133738160518,1.733783880342656,5.292316198348999
CC(=O)C=O,1.0,1.1317258671291823,0.95458838173193,7.024738788604736
N=C(N)C=O,1.0,1.5722064320252975,1.6552062860491341,7.433574438095093
NC(=O)C=O,1.0,1.288190333099794,1.3317210651100904,5.195764780044556
C#CC(C)C,1.0,2.4009988682661643,2.4145463118000285,12.483660221099854
CC(C)C#N,1.0,1.3682286315369991,1.4687138573107061,10.46789264678955
CC(N)C#N,1.0,1.587575521099039,1.4871234467101424,10.584297895431519
C#CC(C)O,1.0,2.273772620228515,2.237987066588202,9.099486589431763
CC(O)C#N,1.0,1.4030828068529488,1.3288029940095745,8.424443006515503
CC(C)C=O,1.0,1.2566674410541436,1.3326009732638247,13.252522945404053
CC(O)C=O,1.0,1.50946508807971,1.5000068963544373,9.173320293426514
CN(C)C=O,1.0,1.0326961087984414,1.026413372444728,10.880396604537964
CC(=O)CO,1.0,0.6826154971395227,0.8806995264642334,12.660605669021606
CCC(C)=O,1.0,1.3096605844047087,1.1679416225560322,13.13550615310669
CCC(N)=O,1.0,1.4185295836739582,1.0300770470531733,29.78112006187439
CNC(C)=O,1.0,1.2954408381770948,1.232593419640787,23.413564920425415
CNC(N)=O,1.0,0.43508623718902867,0.09789085888227653,12.044565200805664
COC(C)=N,1.0,1.2149467945043912,1.1154082116865456,10.158024787902832
COC(C)=O,1.0,0.3044832427405048,0.011217461198100093,10.19536542892456
COC(N)=O,1.0,0.9441689964210307,0.8070450041413643,10.631371974945068
NC(=O)CO,1.0,1.076636064599253,0.9533008448872622,9.572409868240356
CC(C)CO,1.0,0.8086465004299705,0.7231662520521158,16.813085079193115
CC(O)CO,1.0,1.2922141867585484,1.3546198460352548,13.359983444213867
CCC(C)C,1.0,1.5413574966162085,1.5280826434861596,20.114087343215942
CCC(C)O,1.0,1.46013526819007,1.4736726951000996,19.20773696899414
COC(C)C,1.0,1.3332747217410181,1.3294607205416127,17.467618703842163
CC1(C)CC1,1.0,0.9461539795084376,1.0121659901538855,14.526698350906372
CC1(C)CO1,1.0,1.6150924439368357,1.6686521363433657,10.63164210319519
CC1(O)CC1,1.0,0.8110214628931052,0.8047452449364456,11.256659269332886
N=C1CCO1,1.0,0.44230539887441667,0.011759171750689506,5.98628830909729
O=C1CCC1,1.0,0.49444420631496383,0.04500391260357333,7.622347593307495
O=C1CCN1,1.0,0.9267247364644018,0.7992090923396773,7.55042290687561
O=C1CCO1,1.0,0.9631033457221654,0.8408220749065886,4.774850368499756
O=C1CNC1,1.0,1.0823175580101076,0.8475211000241097,5.993014812469482
O=C1COC1,1.0,0.9120730544817358,0.8441823891908424,5.3644859790802
CC1CCC1,1.0,1.3355064453286436,1.2944488045566906,12.484766721725464
