# Converged?, Initial RMSE, Final RMSE
C#C,1.0,0.8531429062736343,0.8485246521911917,3.5188653469085693
C#N,1.0,0.009273051966227363,0.007610184086782018,2.149059772491455
C=O,1.0,0.0344500721754769,0.009121383673832846,1.3477869033813477
CC,1.0,0.892402777037385,0.8815571259316127,6.529717683792114
CO,1.0,0.43771403231698625,0.43321778240600006,2.9963512420654297
C#CC,1.0,1.7508983577238713,1.748146842339806,3.2201459407806396
CC#N,1.0,0.023770665922354002,0.010301666647947441,1.7565953731536865
CC=O,1.0,1.0408413044812306,0.8252241051065266,5.660053014755249
NC=O,1.0,0.5088228204559534,0.008850708400668858,4.724241733551025
CCC,1.0,1.3254205273419644,1.3009375033287056,10.150601863861084
CCO,1.0,1.1977956419172582,1.2320243074600037,8.12719988822937
COC,1.0,1.072233248544561,1.0726053335952348,6.253318786621094
C1CC1,1.0,1.2243980987500693,1.2127979299382534,4.286477565765381
C1CO1,1.0,0.9940684053450896,0.9822689861153594,3.283848524093628
CC(C)=O,1.0,1.131861458526161,1.111556254388437,10.129371881484985
CC(N)=O,1.0,1.0171547953946067,0.9266748824265488,10.691224098205566
NC(N)=O,1.0,0.7691350278889754,0.847413650232968,7.180016756057739
CC(C)C,1.0,1.3106801071918892,1.196480249317533,16.404752016067505
CC(C)O,1.0,1.5464237526173772,1.549422244575549,11.229998588562012
C#CC#C,1.0,1.5050895591104003,1.4891196667304223,2.7954354286193848
C#CC#N,1.0,1.4493528459949325,1.4163618511916132,2.41571307182312
N#CC#N,1.0,0.02285539717154421,0.009533553194042543,1.6103920936584473
C#CC=O,1.0,1.3073880480234104,1.35111611507125,3.675416946411133
N#CC=O,1.0,0.9188857782149145,0.9311840938828974,2.6154837608337402
O=CC=O,1.0,0.041997922932697836,0.007893890222419972,2.4844789505004883
CC#CC,1.0,1.1206512214606499,1.116854588953797,4.629122495651245
C#CCC,1.0,1.6578197834695123,1.767222317950894,8.515371084213257
CCC#N,1.0,1.1992544812536605,1.1741695186883927,6.830489635467529
N#CCN,1.0,1.6070312650769658,1.5097806575882042,11.284355401992798
C#CCO,1.0,1.7544521365797325,1.749504561013357,5.960345983505249
N#CCO,1.0,1.4031788051189904,1.3947925125675635,6.004682779312134
CCC=O,1.0,1.1158641317983153,1.0927700998768977,9.160346508026123
CNC=O,1.0,0.9835856267691819,1.1835726025612785,13.457582712173462
COC=O,1.0,1.1914614486452344,1.1324630223541554,6.606734275817871
O=CCO,1.0,0.9798881097473484,0.9309117693690534,7.17756724357605
CCCC,1.0,1.5152039041481613,1.5852455719056795,15.621220350265503
CCCO,1.0,1.143812484033757,1.2943436744167003,14.159800291061401
CCOC,1.0,1.4113137030169318,1.3471633206340432,10.952565670013428
OCCO,1.0,1.4081841522052474,1.4798590482180247,9.785393714904785
CC1CC1,1.0,1.5863807204075067,1.576939504743045,8.861807346343994
CC1CO1,1.0,0.8557129815434057,0.8907033412662841,8.753007173538208
CN1CC1,1.0,1.1009770718963399,1.0866508393636365,5.644875764846802
OC1CC1,1.0,0.9248381601409041,0.8874240179060702,4.9233174324035645
C1CCC1,1.0,0.1290275946510435,0.035726255907909316,4.777439117431641
C1COC1,1.0,0.8060715781918768,0.7951581971259197,4.2842488288879395
CC(C)=NO,1.0,1.4505418438991513,1.3157236260952396,10.909562587738037
c1cc[nH]c1,1.0,0.9817412819382558,0.9939980124908552,2.096283435821533
c1c[nH]cn1,1.0,1.3039038045918996,1.3138902660119558,1.6670379638671875
c1ccoc1,1.0,0.9091937230317114,0.8924780716494928,1.9738221168518066
c1cocn1,1.0,1.1034058987053688,1.1151484677643158,1.5102415084838867
CC(C)(C)C,1.0,1.0330139761966868,1.1298980734062927,14.176950216293335
CC(C)(C)O,1.0,1.7170418105395873,1.7507407585750183,12.520366907119751
C#CC(C)=O,1.0,2.1151111698085234,1.9524910263555477,6.070202112197876
CC(=O)C#N,1.0,0.22061852926873804,0.022130293354851137,4.1319239139556885
N#CC(=N)N,1.0,1.9703000843626617,1.8599283763279306,4.248610019683838
C#CC(N)=O,1.0,1.8218133738160518,1.7337844220005363,4.116904973983765
CC(=O)C=O,1.0,1.1317258671291823,0.954588259184025,5.320867300033569
N=C(N)C=O,1.0,1.5722064320252975,1.6552063500133687,5.781316518783569
NC(=O)C=O,1.0,1.288190333099794,1.3317210070648895,3.8497841358184814
C#CC(C)C,1.0,2.4009988682661643,2.414547475205012,10.49963116645813
CC(C)C#N,1.0,1.3682286315369991,1.468713805601791,8.613942861557007
CC(N)C#N,1.0,1.587575521099039,1.4871236207039593,7.63317346572876
C#CC(C)O,1.0,2.273772620228515,2.2379860267423433,7.34077525138855
CC(O)C#N,1.0,1.4030828068529488,1.3288020066341617,6.548304319381714
CC(C)C=O,1.0,1.2566674410541436,1.3325984634778354,11.479189157485962
CC(O)C=O,1.0,1.50946508807971,1.5000077370856546,7.456969976425171
CN(C)C=O,1.0,1.0326961087984414,1.0264122390521595,8.901365756988525
CC(=O)CO,1.0,0.6826154971395227,0.8806907511744776,13.59917950630188
CCC(C)=O,1.0,1.3096605844047087,1.1679434914475568,11.1697096824646
CCC(N)=O,1.0,1.4185295836739582,1.0300806214951905,24.945963382720947
CNC(C)=O,1.0,1.2954408381770948,1.232569324433594,18.093133211135864
CNC(N)=O,1.0,0.43508623718902867,0.09788673432868505,9.218225717544556
COC(C)=N,1.0,1.2149467945043912,1.1154286885252522,8.42058777809143
COC(C)=O,1.0,0.3044832427405048,0.011218033259043863,8.417699813842773
COC(N)=O,1.0,0.9441689964210307,0.8070453166445452,8.339749097824097
NC(=O)CO,1.0,1.076636064599253,0.9533038103885295,9.311042547225952
CC(C)CO,1.0,0.8086465004299705,0.7231579809154027,16.787961721420288
